realtime,LeafArea,LeafWidth,LeafLength,late,plam,numberOfCells,meanCellArea,numberOfCellInCDIV,meanCellAreaInCDIV,cellAreaInCDIV,numberOfCellOutCDIV,meanCellAreaOutCDIV,cellAreaOutCDIV
347,3.824,2.4753,1.4402,1.0447,0.0235,1310,0.0029129,0,NaN,0,1310,0.0029129,3.8159
348,3.8456,2.4818,1.445,1.0526,0.0235,1310,0.0029293,0,NaN,0,1310,0.0029293,3.8374
349,3.8671,2.4883,1.4497,1.0605,0.0235,1310,0.0029457,0,NaN,0,1310,0.0029457,3.8589
350,3.8886,2.4947,1.4544,1.0684,0.0235,1310,0.002962,0,NaN,0,1310,0.002962,3.8803
351,3.91,2.5011,1.459,1.0764,0.0235,1310,0.0029784,0,NaN,0,1310,0.0029784,3.9017
352,3.9314,2.5075,1.4637,1.0845,0.0235,1310,0.0029947,0,NaN,0,1310,0.0029947,3.923
353,3.9529,2.5138,1.4683,1.0926,0.0235,1310,0.003011,0,NaN,0,1310,0.003011,3.9444
354,3.9743,2.5202,1.473,1.1008,0.0235,1310,0.0030274,0,NaN,0,1310,0.0030274,3.9658
355,3.9957,2.5264,1.4777,1.109,0.0235,1310,0.0030436,0,NaN,0,1310,0.0030436,3.9871
356,4.017,2.5327,1.4823,1.1173,0.0235,1310,0.0030599,0,NaN,0,1310,0.0030599,4.0084
357,4.0384,2.5389,1.4869,1.1257,0.0235,1310,0.0030762,0,NaN,0,1310,0.0030762,4.0298
358,4.0597,2.5451,1.4916,1.1341,0.0235,1310,0.0030924,0,NaN,0,1310,0.0030924,4.051
359,4.081,2.5513,1.4962,1.1426,0.0235,1310,0.0031086,0,NaN,0,1310,0.0031086,4.0722
360,4.1021,2.5574,1.5007,1.1512,0.0235,1310,0.0031247,0,NaN,0,1310,0.0031247,4.0933
361,4.1232,2.5635,1.5052,1.1598,0.0235,1310,0.0031408,0,NaN,0,1310,0.0031408,4.1144
362,4.1443,2.5696,1.5097,1.1685,0.0235,1310,0.0031568,0,NaN,0,1310,0.0031568,4.1354
363,4.1654,2.5757,1.5142,1.1772,0.0235,1310,0.0031729,0,NaN,0,1310,0.0031729,4.1565
364,4.1865,2.5817,1.5187,1.1861,0.0235,1310,0.003189,0,NaN,0,1310,0.003189,4.1776
365,4.2075,2.5877,1.5232,1.1949,0.0235,1310,0.0032049,0,NaN,0,1310,0.0032049,4.1985
366,4.2285,2.5937,1.5277,1.2039,0.0235,1310,0.0032209,0,NaN,0,1310,0.0032209,4.2194
367,4.2495,2.5996,1.5321,1.2129,0.0235,1310,0.003237,0,NaN,0,1310,0.003237,4.2404
368,4.2703,2.6055,1.5365,1.222,0.0235,1310,0.0032528,0,NaN,0,1310,0.0032528,4.2612
369,4.2911,2.6114,1.5409,1.2312,0.0235,1310,0.0032686,0,NaN,0,1310,0.0032686,4.2819
370,4.3119,2.6173,1.5452,1.2404,0.0235,1310,0.0032845,0,NaN,0,1310,0.0032845,4.3026
371,4.3326,2.6231,1.5496,1.2497,0.0235,1310,0.0033003,0,NaN,0,1310,0.0033003,4.3234
372,4.3533,2.6289,1.5539,1.259,0.0235,1310,0.003316,0,NaN,0,1310,0.003316,4.344
373,4.374,2.6347,1.5582,1.2685,0.0235,1310,0.0033318,0,NaN,0,1310,0.0033318,4.3646
374,4.3945,2.6404,1.5626,1.278,0.0235,1310,0.0033474,0,NaN,0,1310,0.0033474,4.3851
375,4.4151,2.646,1.5669,1.2875,0.0235,1310,0.0033631,0,NaN,0,1310,0.0033631,4.4057
376,4.4356,2.6517,1.5712,1.2972,0.0235,1310,0.0033787,0,NaN,0,1310,0.0033787,4.4261
377,4.456,2.6573,1.5754,1.3069,0.0235,1310,0.0033942,0,NaN,0,1310,0.0033942,4.4464
378,4.4763,2.6631,1.5796,1.3167,0.0235,1310,0.0034097,0,NaN,0,1310,0.0034097,4.4668
379,4.4967,2.6688,1.5838,1.3265,0.0235,1310,0.0034253,0,NaN,0,1310,0.0034253,4.4871
380,4.5169,2.6744,1.588,1.3365,0.0235,1310,0.0034407,0,NaN,0,1310,0.0034407,4.5073
381,4.5372,2.6801,1.5921,1.3465,0.0235,1310,0.0034561,0,NaN,0,1310,0.0034561,4.5275
382,4.5574,2.6857,1.5963,1.3566,0.0235,1310,0.0034715,0,NaN,0,1310,0.0034715,4.5477
