realtime,LeafArea,LeafWidth,LeafLength,late,plam,numberOfCells,meanCellArea,numberOfCellInCDIV,meanCellAreaInCDIV,cellAreaInCDIV,numberOfCellOutCDIV,meanCellAreaOutCDIV,cellAreaOutCDIV
263,0.032248,0.17978,0.17797,1.1964,0.0235,150,0.00021568,0,NaN,0,150,0.00021568,0.032352
264,0.032333,0.18002,0.17821,1.2259,0.0235,150,0.00021625,0,NaN,0,150,0.00021625,0.032437
265,0.032417,0.18025,0.17845,1.2562,0.0235,150,0.0002168,0,NaN,0,150,0.0002168,0.032521
266,0.032499,0.18048,0.17868,1.2872,0.0235,150,0.00021735,0,NaN,0,150,0.00021735,0.032603
267,0.032579,0.1807,0.1789,1.319,0.0235,150,0.00021789,0,NaN,0,150,0.00021789,0.032683
268,0.032658,0.18092,0.17912,1.3516,0.0235,150,0.00021842,0,NaN,0,150,0.00021842,0.032763
269,0.032735,0.18114,0.17933,1.3849,0.0235,150,0.00021893,0,NaN,0,150,0.00021893,0.03284
270,0.032811,0.18135,0.17954,1.4191,0.0235,150,0.00021944,0,NaN,0,150,0.00021944,0.032916
271,0.032885,0.18156,0.17974,1.4542,0.0235,150,0.00021994,0,NaN,0,150,0.00021994,0.032991
272,0.032958,0.18176,0.17994,1.4901,0.0235,150,0.00022043,0,NaN,0,150,0.00022043,0.033064
273,0.033029,0.18196,0.18013,1.5269,0.0235,150,0.0002209,0,NaN,0,150,0.0002209,0.033135
274,0.033099,0.18216,0.18032,1.5646,0.0235,150,0.00022137,0,NaN,0,150,0.00022137,0.033206
275,0.033167,0.18235,0.18051,1.6032,0.0235,150,0.00022183,0,NaN,0,150,0.00022183,0.033274
276,0.033235,0.18254,0.18069,1.6428,0.0235,150,0.00022228,0,NaN,0,150,0.00022228,0.033342
277,0.0333,0.18272,0.18086,1.6833,0.0235,150,0.00022272,0,NaN,0,150,0.00022272,0.033407
278,0.033364,0.18291,0.18103,1.7249,0.0235,150,0.00022315,0,NaN,0,150,0.00022315,0.033472
279,0.033428,0.18308,0.1812,1.7675,0.0235,150,0.00022357,0,NaN,0,150,0.00022357,0.033535
280,0.033489,0.18326,0.18136,1.8111,0.0235,150,0.00022398,0,NaN,0,150,0.00022398,0.033597
281,0.033549,0.18343,0.18152,1.8558,0.0235,150,0.00022438,0,NaN,0,150,0.00022438,0.033657
282,0.033608,0.1836,0.18168,1.9017,0.0235,150,0.00022478,0,NaN,0,150,0.00022478,0.033716
283,0.033666,0.18376,0.18183,1.9486,0.0235,150,0.00022516,0,NaN,0,150,0.00022516,0.033774
284,0.033722,0.18393,0.18197,1.9967,0.0235,150,0.00022554,0,NaN,0,150,0.00022554,0.033831
285,0.033778,0.18408,0.18212,2.046,0.0235,150,0.00022591,0,NaN,0,150,0.00022591,0.033886
286,0.033831,0.18424,0.18226,2.0965,0.0235,150,0.00022627,0,NaN,0,150,0.00022627,0.03394
287,0.033884,0.18439,0.18239,2.1483,0.0235,150,0.00022662,0,NaN,0,150,0.00022662,0.033993
288,0.033935,0.18454,0.18252,2.2013,0.0235,150,0.00022696,0,NaN,0,150,0.00022696,0.034045
289,0.033986,0.18469,0.18265,2.2557,0.0235,150,0.0002273,0,NaN,0,150,0.0002273,0.034095
290,0.034035,0.18483,0.18277,2.3114,0.0235,150,0.00022763,0,NaN,0,150,0.00022763,0.034144
291,0.034083,0.18497,0.1829,2.3685,0.0235,150,0.00022795,0,NaN,0,150,0.00022795,0.034192
292,0.034129,0.18511,0.18301,2.4269,0.0235,150,0.00022826,0,NaN,0,150,0.00022826,0.034239
293,0.034175,0.18524,0.18313,2.4869,0.0235,150,0.00022857,0,NaN,0,150,0.00022857,0.034285
