csvFile,Image1,Image2,Time1,Time2,BladeLength1,BladeLength2,BladeWidth1,BladeWidth2,Cell,IsMID,CentroX,CentroY,Area,karea,kx,ky,AreaAtDiv,Cell_Cycle_Duration,HasDivided,IsCompetent,DivisionClass,CompetenceClass,Identity,StomatalLineage,WARNING_Imprecise_ID,WARNING_Imprecise_CCD,WARNING_Imprecise_AAD
tracking_samJan17.csv,TL10_median.png,TL19_T03_median_flip.png,24.25,36.3333,339.1153258,426.763703,252.3458694,343.0517419,Cell 156,TRUE,-35.87013243,95.9430116,151.92,0.033974023,0.011351804,0.021860751,NA,NA,FALSE,FALSE,NA,NA,PC,FALSE,FALSE,FALSE,FALSE
tracking_samJan17.csv,TL10_median.png,TL19_T03_median_flip.png,24.25,36.3333,339.1153258,426.763703,252.3458694,343.0517419,Cell 157,TRUE,-28.46855734,100.4191849,108.16,0.040462626,0.017418437,0.022745096,NA,NA,FALSE,FALSE,NA,NA,PC,FALSE,FALSE,FALSE,FALSE
tracking_samJan17.csv,TL10_median.png,TL19_T03_median_flip.png,24.25,36.3333,339.1153258,426.763703,252.3458694,343.0517419,Cell 158,FALSE,-46.14438357,138.7852449,112.44,0.048805565,0.025893124,0.022147125,NA,NA,FALSE,FALSE,NA,NA,PC,FALSE,FALSE,FALSE,FALSE
tracking_samJan17.csv,TL10_median.png,TL19_T03_median_flip.png,24.25,36.3333,339.1153258,426.763703,252.3458694,343.0517419,Cell 159,FALSE,-43.43408221,125.7544615,98.85,0.040480727,0.018098397,0.021907643,NA,NA,FALSE,FALSE,NA,NA,PC,FALSE,FALSE,FALSE,FALSE
tracking_samJan17.csv,TL10_median.png,TL19_T03_median_flip.png,24.25,36.3333,339.1153258,426.763703,252.3458694,343.0517419,Cell 160,FALSE,-38.61403917,139.4995454,31.73,0.020404656,0.01264039,0.007374943,NA,NA,FALSE,TRUE,NA,2,MM,TRUE,FALSE,FALSE,FALSE
tracking_samJan17.csv,TL10_median.png,TL19_T03_median_flip.png,24.25,36.3333,339.1153258,426.763703,252.3458694,343.0517419,Cell 161,FALSE,-39.97021727,134.40441,30.36,0.04022343,0.01530217,0.023916631,NA,NA,FALSE,TRUE,NA,3,GMC,TRUE,FALSE,FALSE,FALSE
tracking_samJan17.csv,TL10_median.png,TL19_T03_median_flip.png,24.25,36.3333,339.1153258,426.763703,252.3458694,343.0517419,Cell 162,FALSE,-35.05989378,158.091872,26.49,0.045450021,0.015473397,0.025889848,NA,NA,FALSE,TRUE,NA,2,MM,TRUE,FALSE,FALSE,FALSE
tracking_samJan17.csv,TL10_median.png,TL19_T03_median_flip.png,24.25,36.3333,339.1153258,426.763703,252.3458694,343.0517419,Cell 163,FALSE,-32.72222531,155.0844682,19.05,0.032235199,0.013141212,0.01914401,NA,NA,FALSE,FALSE,NA,NA,GMC,TRUE,FALSE,FALSE,FALSE
tracking_samJan17.csv,TL10_median.png,TL19_T03_median_flip.png,24.25,36.3333,339.1153258,426.763703,252.3458694,343.0517419,Cell 191,TRUE,14.88518308,61.44577649,213.31,0.028920447,0.002079766,0.027570298,NA,NA,FALSE,FALSE,NA,NA,PC,FALSE,FALSE,FALSE,FALSE
tracking_samJan17.csv,TL10_median.png,TL19_T03_median_flip.png,24.25,36.3333,339.1153258,426.763703,252.3458694,343.0517419,Cell 192,TRUE,10.68179147,46.45941519,171.02,0.025280093,0.002278852,0.022926028,NA,NA,FALSE,FALSE,NA,NA,PC,FALSE,FALSE,FALSE,FALSE
tracking_samJan17.csv,TL10_median.png,TL19_T03_median_flip.png,24.25,36.3333,339.1153258,426.763703,252.3458694,343.0517419,Cell 194,TRUE,11.47044802,124.5833761,208.22,0.027890855,0.007226018,0.020215127,NA,NA,FALSE,TRUE,NA,1,PC,FALSE,FALSE,FALSE,FALSE
tracking_samJan17.csv,TL10_median.png,TL19_T03_median_flip.png,24.25,36.3333,339.1153258,426.763703,252.3458694,343.0517419,Cell 195,TRUE,8.90158645,98.49928066,121.1,0.028079965,0.006691528,0.020732523,NA,NA,FALSE,FALSE,NA,NA,PC,FALSE,FALSE,FALSE,FALSE
tracking_samJan17.csv,TL10_median.png,TL19_T03_median_flip.png,24.25,36.3333,339.1153258,426.763703,252.3458694,343.0517419,Cell 196,TRUE,12.08302738,109.7227774,173.04,0.023662381,0.005670791,0.017351344,NA,NA,FALSE,FALSE,NA,NA,PC,FALSE,FALSE,FALSE,FALSE
tracking_samJan17.csv,TL10_median.png,TL19_T03_median_flip.png,24.25,36.3333,339.1153258,426.763703,252.3458694,343.0517419,Cell 197,TRUE,10.57949013,79.36169989,212.67,0.024731951,0.006458663,0.017854702,NA,NA,FALSE,FALSE,NA,NA,PC,FALSE,FALSE,FALSE,FALSE
tracking_samJan17.csv,TL10_median.png,TL19_T03_median_flip.png,24.25,36.3333,339.1153258,426.763703,252.3458694,343.0517419,Cell 198,TRUE,19.48302421,87.1437509,263.53,0.020855936,0.000869012,0.019477767,289.308672,29.23335,TRUE,FALSE,1,NA,PC,FALSE,FALSE,FALSE,FALSE
tracking_samJan17.csv,TL10_median.png,TL19_T03_median_flip.png,24.25,36.3333,339.1153258,426.763703,252.3458694,343.0517419,Cell 199,TRUE,5.32345518,27.44753287,161.36,0.028080382,-0.002667264,0.029437453,NA,NA,FALSE,FALSE,NA,NA,PC,FALSE,FALSE,FALSE,FALSE
tracking_samJan17.csv,TL10_median.png,TL19_T03_median_flip.png,24.25,36.3333,339.1153258,426.763703,252.3458694,343.0517419,Cell 200,TRUE,4.62642396,9.64635093,122.51,0.018310015,0.000172297,0.017890262,NA,NA,FALSE,FALSE,NA,NA,PC,FALSE,FALSE,FALSE,FALSE
tracking_samJan17.csv,TL10_median.png,TL19_T03_median_flip.png,24.25,36.3333,339.1153258,426.763703,252.3458694,343.0517419,Cell 201,TRUE,13.5494427,142.8565971,87.02,0.033653455,0.00676198,0.026124534,117.24912,17.34166667,TRUE,TRUE,2,2,MMC,TRUE,FALSE,FALSE,FALSE
tracking_samJan17.csv,TL10_median.png,TL19_T03_median_flip.png,24.25,36.3333,339.1153258,426.763703,252.3458694,343.0517419,Cell 202,TRUE,12.99678484,135.5350608,90.25,0.027907072,0.004481558,0.022965454,NA,NA,FALSE,FALSE,NA,NA,PC,FALSE,FALSE,FALSE,FALSE
tracking_samJan17.csv,TL10_median.png,TL19_T03_median_flip.png,24.25,36.3333,339.1153258,426.763703,252.3458694,343.0517419,Cell 217,TRUE,26.885366,66.04583566,188.79,0.029026984,0.003111184,0.026031782,230.366592,28.2417,TRUE,FALSE,1,NA,PC,FALSE,FALSE,FALSE,FALSE
tracking_samJan17.csv,TL10_median.png,TL19_T03_median_flip.png,24.25,36.3333,339.1153258,426.763703,252.3458694,343.0517419,Cell 220,FALSE,27.03702109,199.0632592,82.19,0.029762125,0.01692531,0.014208602,NA,NA,FALSE,FALSE,NA,NA,PC,TRUE,TRUE,FALSE,FALSE
tracking_samJan17.csv,TL10_median.png,TL19_T03_median_flip.png,24.25,36.3333,339.1153258,426.763703,252.3458694,343.0517419,Cell 222,TRUE,24.8299435,118.0669264,203.89,0.024821433,0.00431754,0.020098033,NA,NA,FALSE,FALSE,NA,NA,PC,FALSE,FALSE,FALSE,FALSE
tracking_samJan17.csv,TL10_median.png,TL19_T03_median_flip.png,24.25,36.3333,339.1153258,426.763703,252.3458694,343.0517419,Cell 223,TRUE,23.28449905,104.9842134,143.35,0.01787354,-0.002433086,0.020384819,NA,NA,FALSE,TRUE,NA,1,PC,FALSE,FALSE,FALSE,FALSE
tracking_samJan17.csv,TL10_median.png,TL19_T03_median_flip.png,24.25,36.3333,339.1153258,426.763703,252.3458694,343.0517419,Cell 224,TRUE,24.67091181,134.2182902,193.2,0.025997914,0.007362405,0.017731871,NA,NA,FALSE,FALSE,NA,NA,PC,FALSE,FALSE,FALSE,FALSE
tracking_samJan17.csv,TL10_median.png,TL19_T03_median_flip.png,24.25,36.3333,339.1153258,426.763703,252.3458694,343.0517419,Cell 225,TRUE,28.79083915,145.3880031,157.85,0.030098052,0.008371348,0.021027515,NA,NA,FALSE,FALSE,NA,NA,PC,FALSE,FALSE,FALSE,FALSE
tracking_samJan17.csv,TL10_median.png,TL19_T03_median_flip.png,24.25,36.3333,339.1153258,426.763703,252.3458694,343.0517419,Cell 226,FALSE,29.49516655,94.68849528,108.87,0.02708592,0.008768983,0.018494985,125.794944,19.25005,TRUE,TRUE,2,2,MMC,TRUE,FALSE,FALSE,FALSE
tracking_samJan17.csv,TL10_median.png,TL19_T03_median_flip.png,24.25,36.3333,339.1153258,426.763703,252.3458694,343.0517419,Cell 227,FALSE,36.2548147,91.83539978,119.14,0.037092111,0.017544069,0.019595135,NA,NA,FALSE,FALSE,NA,NA,PC,FALSE,FALSE,FALSE,FALSE
tracking_samJan17.csv,TL10_median.png,TL19_T03_median_flip.png,24.25,36.3333,339.1153258,426.763703,252.3458694,343.0517419,Cell 228,FALSE,31.11278042,212.7395642,142.97,0.0442928,0.017490387,0.026594569,NA,NA,FALSE,TRUE,NA,2,MMC,TRUE,FALSE,FALSE,FALSE
tracking_samJan17.csv,TL10_median.png,TL19_T03_median_flip.png,24.25,36.3333,339.1153258,426.763703,252.3458694,343.0517419,Cell 229,FALSE,39.81795419,208.1437261,173.25,0.044030513,0.023332768,0.020776831,NA,NA,FALSE,FALSE,NA,NA,PC,FALSE,FALSE,FALSE,FALSE
tracking_samJan17.csv,TL10_median.png,TL19_T03_median_flip.png,24.25,36.3333,339.1153258,426.763703,252.3458694,343.0517419,Cell 230,TRUE,27.44983327,80.9382686,79.71,0.015601994,-0.006669406,0.023049687,92.06784,10.25,TRUE,TRUE,2,2,MM,TRUE,FALSE,FALSE,FALSE
tracking_samJan17.csv,TL10_median.png,TL19_T03_median_flip.png,24.25,36.3333,339.1153258,426.763703,252.3458694,343.0517419,Cell 231,TRUE,31.95493527,77.51717006,55.57,0.046682765,0.019324078,0.023563374,NA,NA,FALSE,FALSE,NA,NA,PC,TRUE,TRUE,FALSE,FALSE
tracking_samJan17.csv,TL10_median.png,TL19_T03_median_flip.png,24.25,36.3333,339.1153258,426.763703,252.3458694,343.0517419,Cell 233,FALSE,24.53863015,191.1818,29.59,0.032700741,0.019990573,0.011177202,NA,NA,FALSE,TRUE,NA,2,MM,TRUE,FALSE,FALSE,FALSE
tracking_samJan17.csv,TL10_median.png,TL19_T03_median_flip.png,24.25,36.3333,339.1153258,426.763703,252.3458694,343.0517419,Cell 234,FALSE,28.16201415,193.1956529,19.98,0.048391117,0.020564019,0.024740322,NA,NA,FALSE,TRUE,NA,3,GMC,TRUE,FALSE,FALSE,FALSE
tracking_samJan17.csv,TL10_median.png,TL19_T03_median_flip.png,24.25,36.3333,339.1153258,426.763703,252.3458694,343.0517419,Cell 255,FALSE,14.26483522,281.825117,433.09,0.030614314,0.011746891,0.01913684,NA,NA,FALSE,FALSE,NA,NA,PC,FALSE,FALSE,FALSE,FALSE
tracking_samJan17.csv,TL10_median.png,TL19_T03_median_flip.png,24.25,36.3333,339.1153258,426.763703,252.3458694,343.0517419,Cell 257,FALSE,18.46403178,247.6220819,285.62,0.026948364,0.012651983,0.014142954,388.6953329,NA,TRUE,FALSE,1,NA,PC,FALSE,FALSE,FALSE,FALSE
tracking_samJan17.csv,TL10_median.png,TL19_T03_median_flip.png,24.25,36.3333,339.1153258,426.763703,252.3458694,343.0517419,Cell 259,FALSE,27.19637569,228.1557554,196.52,0.027669899,0.012624844,0.015900868,226.888128,NA,TRUE,TRUE,2,2,MMC_or_MM,TRUE,FALSE,FALSE,FALSE
tracking_samJan17.csv,TL10_median.png,TL19_T03_median_flip.png,24.25,36.3333,339.1153258,426.763703,252.3458694,343.0517419,Cell 265,FALSE,28.13778333,159.8597156,83.45,0.028781518,0.01004414,0.019531437,NA,NA,FALSE,TRUE,NA,2,MMC,TRUE,TRUE,FALSE,FALSE
tracking_samJan17.csv,TL10_median.png,TL19_T03_median_flip.png,24.25,36.3333,339.1153258,426.763703,252.3458694,343.0517419,Cell 266,FALSE,26.44202978,171.630697,63.49,0.016042642,0.009079207,0.006994083,NA,NA,FALSE,FALSE,NA,NA,PC,TRUE,TRUE,FALSE,FALSE
tracking_samJan17.csv,TL10_median.png,TL19_T03_median_flip.png,24.25,36.3333,339.1153258,426.763703,252.3458694,343.0517419,Cell 267,FALSE,31.26196512,171.9716906,58.27,0.021080173,0.014552171,0.008097499,69.538176,9.4667,TRUE,FALSE,2,NA,MM,TRUE,FALSE,TRUE,FALSE
tracking_samJan17.csv,TL10_median.png,TL19_T03_median_flip.png,24.25,36.3333,339.1153258,426.763703,252.3458694,343.0517419,Cell 272,FALSE,28.14047116,242.1457245,89.42,0.034803326,0.01812771,0.015970566,NA,NA,FALSE,FALSE,NA,NA,PC,FALSE,FALSE,FALSE,FALSE
tracking_samJan17.csv,TL10_median.png,TL19_T03_median_flip.png,24.25,36.3333,339.1153258,426.763703,252.3458694,343.0517419,Cell 273,FALSE,34.20713207,236.2828408,67.59,0.043941688,0.021491464,0.021250536,NA,NA,FALSE,FALSE,NA,NA,PC,FALSE,FALSE,FALSE,FALSE
tracking_samJan17.csv,TL10_median.png,TL19_T03_median_flip.png,24.25,36.3333,339.1153258,426.763703,252.3458694,343.0517419,Cell 274,FALSE,10.66146076,257.2556954,51.43,0.015166496,0.00869729,0.008853738,62.37156515,29.36665,TRUE,FALSE,2,NA,MM,TRUE,FALSE,FALSE,FALSE
tracking_samJan17.csv,TL10_median.png,TL19_T03_median_flip.png,24.25,36.3333,339.1153258,426.763703,252.3458694,343.0517419,Cell 275,FALSE,11.39984076,251.5488503,29.9,0.03762511,0.013642072,0.017480694,NA,NA,FALSE,TRUE,NA,3,GMC,TRUE,FALSE,FALSE,FALSE
tracking_samJan17.csv,TL10_median.png,TL19_T03_median_flip.png,24.25,36.3333,339.1153258,426.763703,252.3458694,343.0517419,Cell 277,FALSE,28.18174363,264.0485248,133.79,0.02210528,0.013309356,0.012828851,NA,NA,FALSE,FALSE,NA,NA,PC,TRUE,TRUE,FALSE,FALSE
tracking_samJan17.csv,TL10_median.png,TL19_T03_median_flip.png,24.25,36.3333,339.1153258,426.763703,252.3458694,343.0517419,Cell 278,FALSE,27.60153838,254.1496496,70.98,0.034010841,0.012470395,0.021487997,104.72976,24.35005,TRUE,TRUE,2,2,MM,TRUE,FALSE,FALSE,FALSE
tracking_samJan17.csv,TL10_median.png,TL19_T03_median_flip.png,24.25,36.3333,339.1153258,426.763703,252.3458694,343.0517419,Cell 293,FALSE,-59.67862378,157.9635761,144.4,0.033082489,0.013135199,0.023539074,NA,NA,FALSE,FALSE,NA,NA,PC,TRUE,TRUE,FALSE,FALSE
tracking_samJan17.csv,TL10_median.png,TL19_T03_median_flip.png,24.25,36.3333,339.1153258,426.763703,252.3458694,343.0517419,Cell 295,FALSE,-59.7341051,166.1048285,29.01,0.026993506,0.008765222,0.016559989,39.465792,21.45,TRUE,FALSE,2,NA,MM,TRUE,FALSE,FALSE,FALSE
tracking_samJan17.csv,TL10_median.png,TL19_T03_median_flip.png,24.25,36.3333,339.1153258,426.763703,252.3458694,343.0517419,Cell 296,FALSE,-55.03403063,166.4327868,67.47,0.036768237,0.017735061,0.018072139,NA,NA,FALSE,FALSE,NA,NA,PC,TRUE,TRUE,FALSE,FALSE
tracking_samJan17.csv,TL10_median.png,TL19_T03_median_flip.png,24.25,36.3333,339.1153258,426.763703,252.3458694,343.0517419,Cell 300,TRUE,-5.70241569,-12.75519256,95.01,0.037743631,0.001982023,0.035711184,NA,NA,FALSE,FALSE,NA,NA,PC,FALSE,FALSE,FALSE,FALSE
tracking_samJan17.csv,TL10_median.png,TL19_T03_median_flip.png,24.25,36.3333,339.1153258,426.763703,252.3458694,343.0517419,Cell 301,TRUE,-4.01661533,-21.72620395,146.2,0.028261616,0.002425603,0.02537682,NA,NA,FALSE,FALSE,NA,NA,PC,FALSE,FALSE,FALSE,FALSE
tracking_samJan17.csv,TL10_median.png,TL19_T03_median_flip.png,24.25,36.3333,339.1153258,426.763703,252.3458694,343.0517419,Cell 303,FALSE,-47.50650855,240.5078881,193.32,0.028703232,0.01457833,0.016077869,267.84432,NA,TRUE,FALSE,1,NA,PC,FALSE,FALSE,FALSE,FALSE
tracking_samJan17.csv,TL10_median.png,TL19_T03_median_flip.png,24.25,36.3333,339.1153258,426.763703,252.3458694,343.0517419,Cell 306,FALSE,-42.29307896,220.674603,129.55,0.029607626,0.014517932,0.015396071,NA,NA,FALSE,FALSE,NA,NA,PC,TRUE,TRUE,FALSE,FALSE
tracking_samJan17.csv,TL10_median.png,TL19_T03_median_flip.png,24.25,36.3333,339.1153258,426.763703,252.3458694,343.0517419,Cell 309,FALSE,-48.99421934,203.1345341,163.02,0.040113734,0.012458943,0.026929637,NA,NA,FALSE,TRUE,NA,2,MMC,TRUE,TRUE,FALSE,FALSE
tracking_samJan17.csv,TL10_median.png,TL19_T03_median_flip.png,24.25,36.3333,339.1153258,426.763703,252.3458694,343.0517419,Cell 310,FALSE,-40.48282647,254.0563158,97.73,0.0275611,0.012471565,0.013477784,122.954112,14.76665,TRUE,FALSE,2,NA,MM,TRUE,TRUE,TRUE,FALSE
tracking_samJan17.csv,TL10_median.png,TL19_T03_median_flip.png,24.25,36.3333,339.1153258,426.763703,252.3458694,343.0517419,Cell 311,FALSE,-37.61290315,263.8142243,100.97,0.031797921,0.010678867,0.019737888,137.40192,14.76665,TRUE,TRUE,2,2,MM,TRUE,TRUE,TRUE,FALSE
tracking_samJan17.csv,TL10_median.png,TL19_T03_median_flip.png,24.25,36.3333,339.1153258,426.763703,252.3458694,343.0517419,Cell 312,FALSE,-44.64781945,229.4135006,27.73,0.029886108,0.01522541,0.012986414,NA,NA,FALSE,TRUE,NA,2,MM,TRUE,FALSE,FALSE,FALSE
tracking_samJan17.csv,TL10_median.png,TL19_T03_median_flip.png,24.25,36.3333,339.1153258,426.763703,252.3458694,343.0517419,Cell 313,FALSE,-39.1153514,226.4505903,42.92,0.036660741,0.014142724,0.01990636,NA,NA,FALSE,FALSE,NA,NA,PC,TRUE,TRUE,FALSE,FALSE
tracking_samJan17.csv,TL10_median.png,TL19_T03_median_flip.png,24.25,36.3333,339.1153258,426.763703,252.3458694,343.0517419,Cell 314,FALSE,-54.24084049,212.1969482,54.26,0.028237014,0.017060175,0.007170902,69.066432,15.76665,TRUE,FALSE,2,NA,MM,TRUE,FALSE,TRUE,FALSE
tracking_samJan17.csv,TL10_median.png,TL19_T03_median_flip.png,24.25,36.3333,339.1153258,426.763703,252.3458694,343.0517419,Cell 315,FALSE,-45.47641288,210.9548252,87.89,0.038681793,0.01937108,0.018401392,NA,NA,FALSE,FALSE,NA,NA,PC,TRUE,TRUE,FALSE,FALSE
tracking_samJan17.csv,TL10_median.png,TL19_T03_median_flip.png,24.25,36.3333,339.1153258,426.763703,252.3458694,343.0517419,Cell 334,FALSE,-57.70093126,255.4490939,51.73,0.0422802,0.018358125,0.021879311,71.959104,25.13335,TRUE,FALSE,2,NA,MM,TRUE,FALSE,FALSE,FALSE
tracking_samJan17.csv,TL10_median.png,TL19_T03_median_flip.png,24.25,36.3333,339.1153258,426.763703,252.3458694,343.0517419,Cell 335,FALSE,-55.25175586,248.939898,69.64,0.033491021,0.017354467,0.017449274,NA,NA,FALSE,FALSE,NA,NA,PC,TRUE,TRUE,FALSE,FALSE
tracking_samJan17.csv,TL10_median.png,TL19_T03_median_flip.png,24.25,36.3333,339.1153258,426.763703,252.3458694,343.0517419,Cell 336,FALSE,-70.84468601,194.6777866,89.39,0.035755687,0.015313375,0.019801354,NA,NA,FALSE,FALSE,NA,NA,PC,TRUE,TRUE,FALSE,FALSE
tracking_samJan17.csv,TL10_median.png,TL19_T03_median_flip.png,24.25,36.3333,339.1153258,426.763703,252.3458694,343.0517419,Cell 338,FALSE,-70.77257139,216.3852292,100.57,0.030946302,0.00767826,0.022453131,147.8088,23.45,TRUE,FALSE,1,NA,PC,FALSE,FALSE,FALSE,FALSE
tracking_samJan17.csv,TL10_median.png,TL19_T03_median_flip.png,24.25,36.3333,339.1153258,426.763703,252.3458694,343.0517419,Cell 339,FALSE,-71.1238752,230.6169275,142.3,0.032481522,0.017243674,0.014581318,NA,NA,FALSE,FALSE,NA,NA,PC,FALSE,FALSE,FALSE,FALSE
tracking_samJan17.csv,TL10_median.png,TL19_T03_median_flip.png,24.25,36.3333,339.1153258,426.763703,252.3458694,343.0517419,Cell 340,FALSE,-68.00098894,243.8963403,86.36,0.03083039,0.013528684,0.018233129,NA,NA,FALSE,FALSE,NA,NA,PC,FALSE,FALSE,FALSE,FALSE
tracking_samJan17.csv,TL10_median.png,TL19_T03_median_flip.png,24.25,36.3333,339.1153258,426.763703,252.3458694,343.0517419,Cell 341,FALSE,-65.38775508,253.2632262,109.29,0.037903934,0.021926245,0.017358906,NA,NA,FALSE,FALSE,NA,NA,PC,FALSE,FALSE,FALSE,FALSE
tracking_samJan17.csv,TL10_median.png,TL19_T03_median_flip.png,24.25,36.3333,339.1153258,426.763703,252.3458694,343.0517419,Cell 342,FALSE,-71.91280706,204.3119101,35.98,0.041747697,0.022716139,0.016102309,60.772032,16.76665,TRUE,FALSE,2,NA,MM,TRUE,FALSE,TRUE,FALSE
tracking_samJan17.csv,TL10_median.png,TL19_T03_median_flip.png,24.25,36.3333,339.1153258,426.763703,252.3458694,343.0517419,Cell 343,FALSE,-67.90879792,204.6368024,43.34,0.046011294,0.027885509,0.015441674,NA,NA,FALSE,FALSE,NA,NA,PC,TRUE,TRUE,FALSE,FALSE
tracking_samJan17.csv,TL10_median.png,TL19_T03_median_flip.png,24.25,36.3333,339.1153258,426.763703,252.3458694,343.0517419,Cell 350,TRUE,1.50190666,143.1277308,127.84,0.030131112,0.006426781,0.0233193,NA,NA,FALSE,FALSE,NA,NA,PC,FALSE,FALSE,FALSE,FALSE
tracking_samJan17.csv,TL10_median.png,TL19_T03_median_flip.png,24.25,36.3333,339.1153258,426.763703,252.3458694,343.0517419,Cell 351,TRUE,1.92868471,133.3081151,85.74,0.024227431,0.001683139,0.022731455,NA,NA,FALSE,FALSE,NA,NA,PC,FALSE,FALSE,FALSE,FALSE
tracking_samJan17.csv,TL10_median.png,TL19_T03_median_flip.png,24.25,36.3333,339.1153258,426.763703,252.3458694,343.0517419,Cell 352,TRUE,-3.34771189,32.54373945,102.45,0.021332027,-0.004970837,0.026108989,NA,NA,FALSE,FALSE,NA,NA,PC,FALSE,FALSE,FALSE,FALSE
tracking_samJan17.csv,TL10_median.png,TL19_T03_median_flip.png,24.25,36.3333,339.1153258,426.763703,252.3458694,343.0517419,Cell 353,TRUE,-0.93182282,42.50898787,124.07,0.019294157,-0.003870558,0.022426525,NA,NA,FALSE,FALSE,NA,NA,PC,FALSE,FALSE,FALSE,FALSE
tracking_samJan17.csv,TL10_median.png,TL19_T03_median_flip.png,24.25,36.3333,339.1153258,426.763703,252.3458694,343.0517419,Cell 354,FALSE,14.55736964,224.7947007,53.9,0.013783149,-0.004787056,0.017825708,51.77958077,22.10835,TRUE,FALSE,3,NA,GMC,TRUE,FALSE,FALSE,FALSE
tracking_samJan17.csv,TL10_median.png,TL19_T03_median_flip.png,24.25,36.3333,339.1153258,426.763703,252.3458694,343.0517419,Cell 355,FALSE,17.4911921,230.241139,61.21,0.047125081,0.02556544,0.017422574,99.48782416,31.41665,TRUE,FALSE,2,NA,MMC,TRUE,TRUE,FALSE,FALSE
tracking_samJan17.csv,TL10_median.png,TL19_T03_median_flip.png,24.25,36.3333,339.1153258,426.763703,252.3458694,343.0517419,Cell 359,TRUE,-34.43651834,75.66627477,147.97,0.033902924,0.015592793,0.018114376,NA,NA,FALSE,FALSE,NA,NA,PC,FALSE,FALSE,FALSE,FALSE
tracking_samJan17.csv,TL10_median.png,TL19_T03_median_flip.png,24.25,36.3333,339.1153258,426.763703,252.3458694,343.0517419,Cell 360,TRUE,-27.6491705,83.9229799,118.23,0.042176098,0.01903934,0.021507816,188.194752,17.45,TRUE,FALSE,1,NA,PC,FALSE,FALSE,FALSE,FALSE
tracking_samJan17.csv,TL10_median.png,TL19_T03_median_flip.png,24.25,36.3333,339.1153258,426.763703,252.3458694,343.0517419,Cell 361,TRUE,-27.91782327,70.1462987,82.65,0.035957742,0.010537962,0.024478143,NA,NA,FALSE,FALSE,NA,NA,PC,FALSE,FALSE,FALSE,FALSE
tracking_samJan17.csv,TL10_median.png,TL19_T03_median_flip.png,24.25,36.3333,339.1153258,426.763703,252.3458694,343.0517419,Cell 364,FALSE,36.64453338,186.3043511,132.2,0.040174465,0.021804566,0.018413271,NA,NA,FALSE,FALSE,NA,NA,PC,FALSE,FALSE,FALSE,FALSE
tracking_samJan17.csv,TL10_median.png,TL19_T03_median_flip.png,24.25,36.3333,339.1153258,426.763703,252.3458694,343.0517419,Cell 366,FALSE,28.91540891,182.114045,51.15,0.040390042,0.005944572,0.032961041,75.380544,12.5667,TRUE,FALSE,2,NA,MM,TRUE,FALSE,TRUE,FALSE
tracking_samJan17.csv,TL10_median.png,TL19_T03_median_flip.png,24.25,36.3333,339.1153258,426.763703,252.3458694,343.0517419,Cell 367,FALSE,30.97579821,191.2882481,88.66,0.030683648,0.010346334,0.017252475,NA,NA,FALSE,FALSE,NA,NA,PC,TRUE,TRUE,FALSE,FALSE
tracking_samJan17.csv,TL10_median.png,TL19_T03_median_flip.png,24.25,36.3333,339.1153258,426.763703,252.3458694,343.0517419,Cell 370,FALSE,4.34895933,264.8260623,133.25,0.028412059,0.008995225,0.018800966,172.702368,29.44165,TRUE,FALSE,2,NA,MMC,TRUE,TRUE,FALSE,FALSE
tracking_samJan17.csv,TL10_median.png,TL19_T03_median_flip.png,24.25,36.3333,339.1153258,426.763703,252.3458694,343.0517419,Cell 372,FALSE,-3.17599366,267.4184832,24.48,0.031671216,0.000636252,0.025519095,NA,NA,FALSE,FALSE,NA,NA,GMC,TRUE,FALSE,FALSE,FALSE
tracking_samJan17.csv,TL10_median.png,TL19_T03_median_flip.png,24.25,36.3333,339.1153258,426.763703,252.3458694,343.0517419,Cell 373,FALSE,-2.8174805,272.4566699,43.6,0.014562183,0.002985817,0.010271156,NA,NA,FALSE,FALSE,NA,NA,PC,TRUE,TRUE,FALSE,FALSE
tracking_samJan17.csv,TL10_median.png,TL19_T03_median_flip.png,24.25,36.3333,339.1153258,426.763703,252.3458694,343.0517419,Cell 376,FALSE,-55.37110927,142.6713558,131.55,0.032790711,0.014965608,0.017739035,NA,NA,FALSE,TRUE,NA,2,MMC,TRUE,TRUE,FALSE,FALSE
tracking_samJan17.csv,TL10_median.png,TL19_T03_median_flip.png,24.25,36.3333,339.1153258,426.763703,252.3458694,343.0517419,Cell 377,FALSE,-52.14048946,150.7748648,66.09,0.038241832,0.020817724,0.014067149,66.085632,11.2417,TRUE,TRUE,2,2,MM,TRUE,FALSE,FALSE,FALSE
tracking_samJan17.csv,TL10_median.png,TL19_T03_median_flip.png,24.25,36.3333,339.1153258,426.763703,252.3458694,343.0517419,Cell 385,FALSE,-38.52717777,235.7381982,54.28,0.04034001,0.015826279,0.022029342,NA,NA,FALSE,FALSE,NA,NA,PC,TRUE,TRUE,FALSE,FALSE
tracking_samJan17.csv,TL10_median.png,TL19_T03_median_flip.png,24.25,36.3333,339.1153258,426.763703,252.3458694,343.0517419,Cell 386,FALSE,-41.98963644,233.3268581,27.58,0.046345245,0.016324831,0.027738461,39.880512,28.36665,TRUE,FALSE,2,NA,MM,TRUE,FALSE,FALSE,FALSE
