"csvFile","Image1","Image2","Time1","Time2","BladeLength1","BladeLength2","BladeWidth1","BladeWidth2","Cell","IsMID","CentroX","CentroY","Area","karea","kx","ky","AreaAtDiv","Cell_Cycle_Duration","HasDivided","IsCompetent","DivisionClass","CompetenceClass","Identity","StomatalLineage","WARNING_Imprecise_ID","WARNING_Imprecise_CCD","WARNING_Imprecise_AAD"
"tracking_samJan17.csv","TL01_median.png","TL09_T03_median_flip.png",0,11.8833,207.105491202626,269.943516194718,150.748424425684,199.364768688817,"Cell 256",FALSE,15.03267914,152.78920171,82.518912,0.0352442727126748,0.0213020111223777,0.0207351873381171,108.685152,NA,TRUE,TRUE,2,2,"MMC_or_MM",TRUE,FALSE,FALSE,FALSE
"tracking_samJan17.csv","TL01_median.png","TL09_T03_median_flip.png",0,11.8833,207.105491202626,269.943516194718,150.748424425684,199.364768688817,"Cell 257",FALSE,8.53042803,144.89700248,111.367872,0.0427537293574646,0.0209851635808805,0.0231445813833578,NA,NA,FALSE,TRUE,NA,1,"PC",FALSE,FALSE,FALSE,FALSE
"tracking_samJan17.csv","TL01_median.png","TL09_T03_median_flip.png",0,11.8833,207.105491202626,269.943516194718,150.748424425684,199.364768688817,"Cell 258",FALSE,16.38017182,139.84737986,67.7899151939519,0.0381285649255326,0.0180483191534719,0.0192028475123648,76.8770335303198,NA,TRUE,FALSE,1,NA,"PC",FALSE,FALSE,FALSE,FALSE
"tracking_samJan17.csv","TL01_median.png","TL09_T03_median_flip.png",0,11.8833,207.105491202626,269.943516194718,150.748424425684,199.364768688817,"Cell 259",FALSE,14.1542839,132.72929687,74.123424,0.0406347537657037,0.0136810150008998,0.0253952883935744,NA,NA,FALSE,TRUE,NA,2,"MMC_or_MM",TRUE,FALSE,FALSE,FALSE
"tracking_samJan17.csv","TL01_median.png","TL09_T03_median_flip.png",0,11.8833,207.105491202626,269.943516194718,150.748424425684,199.364768688817,"Cell 260",FALSE,3.4850887,150.12150238,33.740894920392,0.041186771803726,0.0149938587052907,0.0207298868607239,52.9065548242204,NA,TRUE,TRUE,2,2,"MMC_or_MM",TRUE,FALSE,FALSE,FALSE
"tracking_samJan17.csv","TL01_median.png","TL09_T03_median_flip.png",0,11.8833,207.105491202626,269.943516194718,150.748424425684,199.364768688817,"Cell 261",FALSE,-2.49260244,157.00360537,89.7661440000001,0.0392926216882132,0.0118668926454207,0.0277254924159873,118.591776,NA,TRUE,TRUE,2,2,"MMC_or_MM",TRUE,FALSE,FALSE,FALSE
"tracking_samJan17.csv","TL01_median.png","TL09_T03_median_flip.png",0,11.8833,207.105491202626,269.943516194718,150.748424425684,199.364768688817,"Cell 262",FALSE,16.61306143,96.66674695,80.7148799999997,0.0487075751459717,0.0285238893844045,0.0186499445571546,98.2704959999998,NA,TRUE,TRUE,2,2,"MMC_or_MM",TRUE,FALSE,FALSE,FALSE
"tracking_samJan17.csv","TL01_median.png","TL09_T03_median_flip.png",0,11.8833,207.105491202626,269.943516194718,150.748424425684,199.364768688817,"Cell 263",FALSE,22.04859238,94.08707088,86.8631040000002,0.0403959925631951,0.0206844572380042,0.0185588658981233,NA,NA,FALSE,TRUE,NA,1,"PC",FALSE,FALSE,FALSE,FALSE
"tracking_samJan17.csv","TL01_median.png","TL09_T03_median_flip.png",0,11.8833,207.105491202626,269.943516194718,150.748424425684,199.364768688817,"Cell 291",FALSE,-44.87470503,85.88238559,69.805152,0.0459740364198097,0.0126471640702956,0.0311896911225832,NA,NA,FALSE,TRUE,NA,2,"MMC_or_MM",TRUE,FALSE,FALSE,FALSE
"tracking_samJan17.csv","TL01_median.png","TL09_T03_median_flip.png",0,11.8833,207.105491202626,269.943516194718,150.748424425684,199.364768688817,"Cell 292",FALSE,-47.71252437,94.83195259,98.9159039999998,0.042471362579724,0.0171693195559139,0.0235734743420225,119.903328,NA,TRUE,TRUE,2,2,"MMC_or_MM",TRUE,FALSE,FALSE,FALSE
"tracking_samJan17.csv","TL01_median.png","TL09_T03_median_flip.png",0,11.8833,207.105491202626,269.943516194718,150.748424425684,199.364768688817,"Cell 299",TRUE,-8.10819549,-8.10949693,88.978176,0.0442171148067288,0.0115515139605274,0.0310951286888373,NA,NA,FALSE,TRUE,NA,1,"PC",FALSE,FALSE,FALSE,FALSE
"tracking_samJan17.csv","TL01_median.png","TL09_T03_median_flip.png",0,11.8833,207.105491202626,269.943516194718,150.748424425684,199.364768688817,"Cell 302",FALSE,-35.01500604,130.6235825,71.8253852332076,0.0482947396979572,0.0160235616975818,0.0329405632317825,101.763268043172,NA,TRUE,TRUE,2,2,"MMC_or_MM",TRUE,FALSE,FALSE,FALSE
